Datetime,Tweet Id,Text,Username,Label,clean,Token,Normalisasi,Stopwords,Stemmer
2023-03-30 06:25:37+00:00,1.64133E+18,"Video baru dari VieTuber [ Gamer &amp; Guitarist ] ?

??? LIVE Valorant , nge tes doang udah lama gak maen  [ VTuber ]?
Klik link dibawah untuk menonton ???
?https://t.co/Rvsp3OL7r7

#vtuber
#vtuberID
#vtubers
#vtuberindonesia
#vtuberindo
#vsinger 
#vietuber
#vtubersunda https://t.co/awGkNAvS6S",Auto_Yttotweet,1,video baru dari vietuber gamer amp guitarist live valorant nge tes doang udah lama gak maen vtuber klik link dibawah untuk menonton vtuber vtuberid vtubers vtuberindonesia vtuberindo vsinger vietuber vtubersunda,"['video', 'baru', 'dari', 'vietuber', 'gamer', 'amp', 'guitarist', 'live', 'valorant', 'nge', 'tes', 'doang', 'udah', 'lama', 'gak', 'maen', 'vtuber', 'klik', 'link', 'dibawah', 'untuk', 'menonton', 'vtuber', 'vtuberid', 'vtubers', 'vtuberindonesia', 'vtuberindo', 'vsinger', 'vietuber', 'vtubersunda']","['video', 'baru', 'dari', 'vietuber', 'gamer', 'amp', 'guitarist', 'live', 'valorant', 'nge', 'tes', 'doang', 'udah', 'lama', 'gak', 'maen', 'vtuber', 'klik', 'link', 'dibawah', 'untuk', 'menonton', 'vtuber', 'vtuberid', 'vtubers', 'vtuberindonesia', 'vtuberindo', 'vsinger', 'vietuber', 'vtubersunda']","['video', 'vietuber', 'gamer', 'amp', 'guitarist', 'live', 'valorant', 'nge', 'tes', 'doang', 'udah', 'gak', 'maen', 'vtuber', 'klik', 'link', 'dibawah', 'menonton', 'vtuber', 'vtuberid', 'vtubers', 'vtuberindonesia', 'vtuberindo', 'vsinger', 'vietuber', 'vtubersunda']","['video', 'vietuber', 'gamer', 'amp', 'guitarist', 'live', 'valorant', 'nge', 'tes', 'doang', 'udah', 'gak', 'maen', 'vtuber', 'klik', 'link', 'bawah', 'tonton', 'vtuber', 'vtuberid', 'vtubers', 'vtuberindonesia', 'vtuberindo', 'vsinger', 'vietuber', 'vtubersunda']"
2023-03-30 06:08:44+00:00,1.64132E+18,"Malam ini mau main pacify lagi nih tapi ditemenin @TionaBintari @NolaAime @itoyokocho 

[ PACIFY COLLAB ] Menghorror di bulan Puasa [ Vtuber Indonesia ]

Kamis 30 Maret 2023
Jam 20.30 WIB https://t.co/Vhe3IOLdJo",ariya_jun,1,malam ini mau main pacify lagi nih tapi ditemenin pacify collab menghorror di bulan puasa vtuber indonesia kamis maret jam wib,"['malam', 'ini', 'mau', 'main', 'pacify', 'lagi', 'nih', 'tapi', 'ditemenin', 'pacify', 'collab', 'menghorror', 'di', 'bulan', 'puasa', 'vtuber', 'indonesia', 'kamis', 'maret', 'jam', 'wib']","['malam', 'ini', 'mau', 'main', 'pacify', 'lagi', 'nih', 'tapi', 'ditemenin', 'pacify', 'collab', 'menghorror', 'di', 'bulan', 'puasa', 'vtuber', 'indonesia', 'kamis', 'maret', 'jam', 'wib']","['malam', 'main', 'pacify', 'nih', 'ditemenin', 'pacify', 'collab', 'menghorror', 'puasa', 'vtuber', 'indonesia', 'kamis', 'maret', 'jam', 'wib']","['malam', 'main', 'pacify', 'nih', 'ditemenin', 'pacify', 'collab', 'menghorror', 'puasa', 'vtuber', 'indonesia', 'kamis', 'maret', 'jam', 'wib']"
2023-03-30 05:00:43+00:00,1.6413E+18,"#AliranLele 
HARI INI KITA BERENTIIN DONOTHONNYA DULU YHAAAAAAAAA~ Mau main Ghost Watcher dulu~

Tapi yang main @ChaeshaJA @miichan12_ sama @vhikariin aja yaaaaa~ Chele dibelakang www

Jam 9 disiniiii ??????
??YouTube : https://t.co/dEXERgqmj6

#Vtuber #vtuberid #VtuberUprisings https://t.co/TOvLBV6ZoB",PecelLeleLea,1,aliranlele hari ini kita berentiin donothonnya dulu yhaaaaaaaaa mau main ghost watcher dulu tapi yang main sama aja yaaaaa chele dibelakang www jam disiniiii youtube vtuber vtuberid vtuberuprisings,"['aliranlele', 'hari', 'ini', 'kita', 'berentiin', 'donothonnya', 'dulu', 'yhaaaaaaaaa', 'mau', 'main', 'ghost', 'watcher', 'dulu', 'tapi', 'yang', 'main', 'sama', 'aja', 'yaaaaa', 'chele', 'dibelakang', 'www', 'jam', 'disiniiii', 'youtube', 'vtuber', 'vtuberid', 'vtuberuprisings']","['aliranlele', 'hari', 'ini', 'kita', 'berentiin', 'donothonnya', 'dulu', 'yhaaaaaaaaa', 'mau', 'main', 'ghost', 'watcher', 'dulu', 'tapi', 'yang', 'main', 'sama', 'aja', 'yaaaaa', 'chele', 'dibelakang', 'www', 'jam', 'disiniiii', 'youtube', 'vtuber', 'vtuberid', 'vtuberuprisings']","['aliranlele', 'berentiin', 'donothonnya', 'yhaaaaaaaaa', 'main', 'ghost', 'watcher', 'main', 'aja', 'yaaaaa', 'chele', 'dibelakang', 'www', 'jam', 'disiniiii', 'youtube', 'vtuber', 'vtuberid', 'vtuberuprisings']","['aliranlele', 'berentiin', 'donothonnya', 'yhaaaaaaaaa', 'main', 'ghost', 'watcher', 'main', 'aja', 'yaaaaa', 'chele', 'belakang', 'www', 'jam', 'disiniiii', 'youtube', 'vtuber', 'vtuberid', 'vtuberuprisings']"
2023-03-30 04:56:35+00:00,1.6413E+18,"Minta cit dota main gta ??????

@aikohound
  https://t.co/BAHBzQZhkT

#Vtuber #VTuberUprising #VtuberID #twitchtv #twitchcommunity  #twitch #anime #twitchclips",lordniko777,1,minta cit dota main gta vtuber vtuberuprising vtuberid twitchtv twitchcommunity twitch anime twitchclips,"['minta', 'cit', 'dota', 'main', 'gta', 'vtuber', 'vtuberuprising', 'vtuberid', 'twitchtv', 'twitchcommunity', 'twitch', 'anime', 'twitchclips']","['minta', 'cit', 'dota', 'main', 'gta', 'vtuber', 'vtuberuprising', 'vtuberid', 'twitchtv', 'twitchcommunity', 'twitch', 'anime', 'twitchclips']","['cit', 'dota', 'main', 'gta', 'vtuber', 'vtuberuprising', 'vtuberid', 'twitchtv', 'twitchcommunity', 'twitch', 'anime', 'twitchclips']","['cit', 'dota', 'main', 'gta', 'vtuber', 'vtuberuprising', 'vtuberid', 'twitchtv', 'twitchcommunity', 'twitch', 'anime', 'twitchclips']"
2023-03-30 04:54:15+00:00,1.6413E+18,"Moe Magical Mei! ????
??:@/hari_iro_box 
#VtuberUprisings #Vtubers #Vtuber #ENVtuber #drawyurimouto https://t.co/VWejDya9dZ",yurimouto_,1,moe magical mei vtuberuprisings vtubers vtuber envtuber drawyurimouto,"['moe', 'magical', 'mei', 'vtuberuprisings', 'vtubers', 'vtuber', 'envtuber', 'drawyurimouto']","['moe', 'magical', 'mei', 'vtuberuprisings', 'vtubers', 'vtuber', 'envtuber', 'drawyurimouto']","['moe', 'magical', 'mei', 'vtuberuprisings', 'vtubers', 'vtuber', 'envtuber', 'drawyurimouto']","['moe', 'magical', 'mei', 'vtuberuprisings', 'vtubers', 'vtuber', 'envtuber', 'drawyurimouto']"
2023-03-30 03:21:21+00:00,1.64128E+18,@REYCALL1 11 pm brekky best brekky,Birribi_VTuber,1,pm brekky best brekky,"['pm', 'brekky', 'best', 'brekky']","['pm', 'brekky', 'best', 'brekky']","['pm', 'brekky', 'best', 'brekky']","['pm', 'brekky', 'best', 'brekky']"
2023-03-30 01:45:14+00:00,1.64126E+18,"???? #vtuber #Minecraft #??????  
Original: yangxiaolongkin https://t.co/hr7V30ZIEH",week_dead,1,vtuber minecraft original yangxiaolongkin,"['vtuber', 'minecraft', 'original', 'yangxiaolongkin']","['vtuber', 'minecraft', 'original', 'yangxiaolongkin']","['vtuber', 'minecraft', 'original', 'yangxiaolongkin']","['vtuber', 'minecraft', 'original', 'yangxiaolongkin']"
2023-03-30 00:25:44+00:00,1.64124E+18,"Teruntuk artist art INTER ya plis lah, kalo aku ga interested sama commission kalian jangan paksa lah. Ini pagi"" dapet dm artist inter yang aku udah tau maksudnya apa. Diawal basa-basi, terus nanya ""kamu vtuber?"" yaampun, ga baca desc-ku napa dah, paling ujung"" bakal nawar commis https://t.co/HHHGiAzGHi",YuukiIvorya,1,teruntuk artist art inter ya plis lah kalo aku ga interested sama commission kalian jangan paksa lah ini pagi dapet dm artist inter yang aku udah tau maksudnya apa diawal basabasi terus nanya kamu vtuber yaampun ga baca descku napa dah paling ujung bakal nawar commis,"['teruntuk', 'artist', 'art', 'inter', 'ya', 'plis', 'lah', 'kalo', 'aku', 'ga', 'interested', 'sama', 'commission', 'kalian', 'jangan', 'paksa', 'lah', 'ini', 'pagi', 'dapet', 'dm', 'artist', 'inter', 'yang', 'aku', 'udah', 'tau', 'maksudnya', 'apa', 'diawal', 'basabasi', 'terus', 'nanya', 'kamu', 'vtuber', 'yaampun', 'ga', 'baca', 'descku', 'napa', 'dah', 'paling', 'ujung', 'bakal', 'nawar', 'commis']","['teruntuk', 'artist', 'art', 'inter', 'ya', 'plis', 'lah', 'kalo', 'aku', 'ga', 'interested', 'sama', 'commission', 'kalian', 'jangan', 'paksa', 'lah', 'ini', 'pagi', 'dapet', 'dm', 'artist', 'inter', 'yang', 'aku', 'udah', 'tau', 'maksudnya', 'apa', 'diawal', 'basabasi', 'terus', 'nanya', 'kamu', 'vtuber', 'yaampun', 'ga', 'baca', 'descku', 'napa', 'dah', 'paling', 'ujung', 'bakal', 'nawar', 'commis']","['teruntuk', 'artist', 'art', 'inter', 'ya', 'plis', 'kalo', 'ga', 'interested', 'commission', 'paksa', 'pagi', 'dapet', 'dm', 'artist', 'inter', 'udah', 'tau', 'maksudnya', 'diawal', 'basabasi', 'nanya', 'vtuber', 'yaampun', 'ga', 'baca', 'descku', 'napa', 'dah', 'ujung', 'nawar', 'commis']","['untuk', 'artist', 'art', 'inter', 'ya', 'plis', 'kalo', 'ga', 'interested', 'commission', 'paksa', 'pagi', 'dapet', 'dm', 'artist', 'inter', 'udah', 'tau', 'maksud', 'awal', 'basabasi', 'nanya', 'vtuber', 'yaampun', 'ga', 'baca', 'descku', 'napa', 'dah', 'ujung', 'nawar', 'commis']"
2023-03-29 23:39:26+00:00,1.64122E+18,"??LIVE
IM FINALLY LIVE HJIBSREGRG
https://t.co/khw7lsdqN7
MORE SCARES!
-
#envtuber #vtuber #RESIENTEVIL2",Oiivae,1,live im finally live hjibsregrg more scares envtuber vtuber resientevil,"['live', 'im', 'finally', 'live', 'hjibsregrg', 'more', 'scares', 'envtuber', 'vtuber', 'resientevil']","['live', 'im', 'finally', 'live', 'hjibsregrg', 'more', 'scares', 'envtuber', 'vtuber', 'resientevil']","['live', 'im', 'finally', 'live', 'hjibsregrg', 'more', 'scares', 'envtuber', 'vtuber', 'resientevil']","['live', 'im', 'finally', 'live', 'hjibsregrg', 'more', 'scares', 'envtuber', 'vtuber', 'resientevil']"
2023-03-29 23:18:07+00:00,1.64122E+18,"@eko_neko3 Waduh real banget sih,aku dulu sering nonton live vtuber ada 2 orang,namanya sama sama ada neko nya,dulu aku komen di live chat selalu di baca tapi sekarang harus lewat donasi lah buset",andikadwisetia,1,waduh real banget sihaku dulu sering nonton live vtuber ada orangnamanya sama sama ada neko nyadulu aku komen di live chat selalu di baca tapi sekarang harus lewat donasi lah buset,"['waduh', 'real', 'banget', 'sihaku', 'dulu', 'sering', 'nonton', 'live', 'vtuber', 'ada', 'orangnamanya', 'sama', 'sama', 'ada', 'neko', 'nyadulu', 'aku', 'komen', 'di', 'live', 'chat', 'selalu', 'di', 'baca', 'tapi', 'sekarang', 'harus', 'lewat', 'donasi', 'lah', 'buset']","['waduh', 'real', 'banget', 'sihaku', 'dulu', 'sering', 'nonton', 'live', 'vtuber', 'ada', 'orangnamanya', 'sama', 'sama', 'ada', 'neko', 'nyadulu', 'aku', 'komen', 'di', 'live', 'chat', 'selalu', 'di', 'baca', 'tapi', 'sekarang', 'harus', 'lewat', 'donasi', 'lah', 'buset']","['real', 'banget', 'sihaku', 'nonton', 'live', 'vtuber', 'orangnamanya', 'neko', 'nyadulu', 'komen', 'live', 'chat', 'baca', 'donasi', 'buset']","['real', 'banget', 'sihaku', 'nonton', 'live', 'vtuber', 'orangnamanya', 'neko', 'nyadulu', 'komen', 'live', 'chat', 'baca', 'donasi', 'buset']"
2023-03-29 22:25:58+00:00,1.64121E+18,"YOOO ITS LIKE A DREAM!! 

Kemaren baru aja share 50an viewers dan hari ini bisa dapet 2x lipatnya ????

Walaupun ini cuman di Tiktok dan bukan youtube, tapi begini aja udah seneng banget euy ????

Thank you for who support me since day 1 as vtuber until now, love you gengs!! https://t.co/yTVwuh0Thk",Akuseru_Reion,1,yooo its like dream kemaren baru aja share an viewers dan hari ini bisa dapet lipatnya walaupun ini cuman di tiktok dan bukan youtube tapi begini aja udah seneng banget euy thank you for who support me since day as vtuber until now love you gengs,"['yooo', 'its', 'like', 'dream', 'kemaren', 'baru', 'aja', 'share', 'an', 'viewers', 'dan', 'hari', 'ini', 'bisa', 'dapet', 'lipatnya', 'walaupun', 'ini', 'cuman', 'di', 'tiktok', 'dan', 'bukan', 'youtube', 'tapi', 'begini', 'aja', 'udah', 'seneng', 'banget', 'euy', 'thank', 'you', 'for', 'who', 'support', 'me', 'since', 'day', 'as', 'vtuber', 'until', 'now', 'love', 'you', 'gengs']","['yooo', 'its', 'like', 'dream', 'kemaren', 'baru', 'aja', 'share', 'an', 'viewers', 'dan', 'hari', 'ini', 'bisa', 'dapet', 'lipatnya', 'walaupun', 'ini', 'cuman', 'di', 'tiktok', 'dan', 'bukan', 'youtube', 'tapi', 'begini', 'aja', 'udah', 'seneng', 'banget', 'euy', 'thank', 'you', 'for', 'who', 'support', 'me', 'since', 'day', 'as', 'vtuber', 'until', 'now', 'love', 'you', 'gengs']","['yooo', 'its', 'like', 'dream', 'kemaren', 'aja', 'share', 'an', 'viewers', 'dapet', 'lipatnya', 'cuman', 'tiktok', 'youtube', 'aja', 'udah', 'seneng', 'banget', 'euy', 'thank', 'you', 'for', 'who', 'support', 'me', 'since', 'day', 'as', 'vtuber', 'until', 'now', 'love', 'you', 'gengs']","['yooo', 'its', 'like', 'dream', 'kemaren', 'aja', 'share', 'an', 'viewers', 'dapet', 'lipat', 'cuman', 'tiktok', 'youtube', 'aja', 'udah', 'neng', 'banget', 'euy', 'thank', 'you', 'for', 'who', 'support', 'me', 'since', 'day', 'as', 'vtuber', 'until', 'now', 'love', 'you', 'gengs']"
2023-03-29 21:38:26+00:00,1.64119E+18,"Yaaah udah imsak

Maksud-nya gw biasa-nya nonton VTuber main Ring Fit Adventure itu sambil nyemil, jadi karena udah imsak jadi enggak bisa nonton sambil nyemil deh
Simpan buat nanti abis buka aja berarti https://t.co/oC9tws4emu",ZiyuuHachi,1,yaaah udah imsak maksudnya gw biasanya nonton vtuber main ring fit adventure itu sambil nyemil jadi karena udah imsak jadi enggak bisa nonton sambil nyemil deh simpan buat nanti abis buka aja berarti,"['yaaah', 'udah', 'imsak', 'maksudnya', 'gw', 'biasanya', 'nonton', 'vtuber', 'main', 'ring', 'fit', 'adventure', 'itu', 'sambil', 'nyemil', 'jadi', 'karena', 'udah', 'imsak', 'jadi', 'enggak', 'bisa', 'nonton', 'sambil', 'nyemil', 'deh', 'simpan', 'buat', 'nanti', 'abis', 'buka', 'aja', 'berarti']","['yaaah', 'udah', 'imsak', 'maksudnya', 'gw', 'biasanya', 'nonton', 'vtuber', 'main', 'ring', 'fit', 'adventure', 'itu', 'sambil', 'nyemil', 'jadi', 'karena', 'udah', 'imsak', 'jadi', 'enggak', 'bisa', 'nonton', 'sambil', 'nyemil', 'deh', 'simpan', 'buat', 'nanti', 'abis', 'buka', 'aja', 'berarti']","['yaaah', 'udah', 'imsak', 'maksudnya', 'gw', 'nonton', 'vtuber', 'main', 'ring', 'fit', 'adventure', 'nyemil', 'udah', 'imsak', 'nonton', 'nyemil', 'deh', 'simpan', 'abis', 'buka', 'aja']","['yaaah', 'udah', 'imsak', 'maksud', 'gw', 'nonton', 'vtuber', 'main', 'ring', 'fit', 'adventure', 'nyemil', 'udah', 'imsak', 'nonton', 'nyemil', 'deh', 'simpan', 'abis', 'buka', 'aja']"
2023-03-29 16:22:16+00:00,1.64111E+18,"?????????? #???? #vtuber #thekaraoke #NYOROROV #RagnarokOnline 
Original: DennisW25541591 https://t.co/2fpz0DGZ0W",yanbatista110,1,vtuber thekaraoke nyororov ragnarokonline original dennisw,"['vtuber', 'thekaraoke', 'nyororov', 'ragnarokonline', 'original', 'dennisw']","['vtuber', 'thekaraoke', 'nyororov', 'ragnarokonline', 'original', 'dennisw']","['vtuber', 'thekaraoke', 'nyororov', 'ragnarokonline', 'original', 'dennisw']","['vtuber', 'thekaraoke', 'nyororov', 'ragnarokonline', 'original', 'dennisw']"
2023-03-29 16:12:08+00:00,1.64111E+18,@AniYuki_Vtuber Ohohohihihi exciting,kratoswrath654,1,ohohohihihi exciting,"['ohohohihihi', 'exciting']","['ohohohihihi', 'exciting']","['ohohohihihi', 'exciting']","['ohohohihihi', 'exciting']"
2023-03-29 16:05:39+00:00,1.64111E+18,"Udah lama kan ga main Sonic Origins lagi? Sambil menuju bakal update baru di bulan Juni 2023 nanti! main pake Tails sekarang

Rabu, 29 Mar 2023 jam 20.20WIB
??https://t.co/hvnU2MpvkT

#SenaRedo #Vtuber https://t.co/YqwArSolrt",SenaRedo,1,udah lama kan ga main sonic origins lagi sambil menuju bakal update baru di bulan juni nanti main pake tails sekarang rabu mar jam wib senaredo vtuber,"['udah', 'lama', 'kan', 'ga', 'main', 'sonic', 'origins', 'lagi', 'sambil', 'menuju', 'bakal', 'update', 'baru', 'di', 'bulan', 'juni', 'nanti', 'main', 'pake', 'tails', 'sekarang', 'rabu', 'mar', 'jam', 'wib', 'senaredo', 'vtuber']","['udah', 'lama', 'kan', 'ga', 'main', 'sonic', 'origins', 'lagi', 'sambil', 'menuju', 'bakal', 'update', 'baru', 'di', 'bulan', 'juni', 'nanti', 'main', 'pake', 'tails', 'sekarang', 'rabu', 'mar', 'jam', 'wib', 'senaredo', 'vtuber']","['udah', 'ga', 'main', 'sonic', 'origins', 'update', 'juni', 'main', 'pake', 'tails', 'rabu', 'mar', 'jam', 'wib', 'senaredo', 'vtuber']","['udah', 'ga', 'main', 'sonic', 'origins', 'update', 'juni', 'main', 'pake', 'tails', 'rabu', 'mar', 'jam', 'wib', 'senaredo', 'vtuber']"
2023-03-29 16:00:40+00:00,1.64111E+18,"[ART] 
Character Design Commission 2!  ( •? ? •? )?

??LIVE: https://t.co/VAyjTlWQRJ
??LIVE: https://t.co/VAyjTlWQRJ
??LIVE: https://t.co/VAyjTlWQRJ

#DicyLive #Vtuber #VtuberUprisings https://t.co/bhHZOAWgoS",dicey_f,1,art character design commission live live live dicylive vtuber vtuberuprisings,"['art', 'character', 'design', 'commission', 'live', 'live', 'live', 'dicylive', 'vtuber', 'vtuberuprisings']","['art', 'character', 'design', 'commission', 'live', 'live', 'live', 'dicylive', 'vtuber', 'vtuberuprisings']","['art', 'character', 'design', 'commission', 'live', 'live', 'live', 'dicylive', 'vtuber', 'vtuberuprisings']","['art', 'character', 'design', 'commission', 'live', 'live', 'live', 'dicylive', 'vtuber', 'vtuberuprisings']"
2023-03-29 15:15:44+00:00,1.6411E+18,"Otsu...
makasih buat yang udah mabar 
@ifanotaku  @yaglatt  @AshmuraL  @jowwygt  sama @Lyta_ch  yang udah main juga tadi...

asli cok ini rahangku sakit...

See you on the next video or stream 
#Vtuber  #VtuberUprisings  #VtuberID https://t.co/TCya0D5JT8",KokoYangz,1,otsu makasih buat yang udah mabar sama yang udah main juga tadi asli cok ini rahangku sakit see you on the next video or stream vtuber vtuberuprisings vtuberid,"['otsu', 'makasih', 'buat', 'yang', 'udah', 'mabar', 'sama', 'yang', 'udah', 'main', 'juga', 'tadi', 'asli', 'cok', 'ini', 'rahangku', 'sakit', 'see', 'you', 'on', 'the', 'next', 'video', 'or', 'stream', 'vtuber', 'vtuberuprisings', 'vtuberid']","['otsu', 'makasih', 'buat', 'yang', 'udah', 'mabar', 'sama', 'yang', 'udah', 'main', 'juga', 'tadi', 'asli', 'cok', 'ini', 'rahangku', 'sakit', 'see', 'you', 'on', 'the', 'next', 'video', 'or', 'stream', 'vtuber', 'vtuberuprisings', 'vtuberid']","['otsu', 'makasih', 'udah', 'mabar', 'udah', 'main', 'asli', 'cok', 'rahangku', 'sakit', 'see', 'you', 'on', 'the', 'next', 'video', 'or', 'stream', 'vtuber', 'vtuberuprisings', 'vtuberid']","['otsu', 'makasih', 'udah', 'mabar', 'udah', 'main', 'asli', 'cok', 'rahang', 'sakit', 'see', 'you', 'on', 'the', 'next', 'video', 'or', 'stream', 'vtuber', 'vtuberuprisings', 'vtuberid']"
2023-03-29 15:00:57+00:00,1.64109E+18,"aku harus selesaikan anime yang udh aku tonton kayak one piece, gintama, hxh,dll, aku juga harus baca komi webtoon fav aku yang setiap Minggu update, aku mau gambar tanpa khawatir ada yg nyari in,aku mau nntn live YouTube vtuber sm gamers2 fav ku, aku mau selesai quest genshin-",potatocipucipu,1,aku harus selesaikan anime yang udh aku tonton kayak one piece gintama hxhdll aku juga harus baca komi webtoon fav aku yang setiap minggu update aku mau gambar tanpa khawatir ada yg nyari inaku mau nntn live youtube vtuber sm gamers fav ku aku mau selesai quest genshin,"['aku', 'harus', 'selesaikan', 'anime', 'yang', 'udh', 'aku', 'tonton', 'kayak', 'one', 'piece', 'gintama', 'hxhdll', 'aku', 'juga', 'harus', 'baca', 'komi', 'webtoon', 'fav', 'aku', 'yang', 'setiap', 'minggu', 'update', 'aku', 'mau', 'gambar', 'tanpa', 'khawatir', 'ada', 'yg', 'nyari', 'inaku', 'mau', 'nntn', 'live', 'youtube', 'vtuber', 'sm', 'gamers', 'fav', 'ku', 'aku', 'mau', 'selesai', 'quest', 'genshin']","['aku', 'harus', 'selesaikan', 'anime', 'yang', 'udh', 'aku', 'tonton', 'kayak', 'one', 'piece', 'gintama', 'hxhdll', 'aku', 'juga', 'harus', 'baca', 'komi', 'webtoon', 'fav', 'aku', 'yang', 'setiap', 'minggu', 'update', 'aku', 'mau', 'gambar', 'tanpa', 'khawatir', 'ada', 'yg', 'nyari', 'inaku', 'mau', 'nntn', 'live', 'youtube', 'vtuber', 'sm', 'gamers', 'fav', 'ku', 'aku', 'mau', 'selesai', 'quest', 'genshin']","['selesaikan', 'anime', 'udh', 'tonton', 'kayak', 'one', 'piece', 'gintama', 'hxhdll', 'baca', 'komi', 'webtoon', 'fav', 'minggu', 'update', 'gambar', 'khawatir', 'yg', 'nyari', 'inaku', 'nntn', 'live', 'youtube', 'vtuber', 'sm', 'gamers', 'fav', 'ku', 'selesai', 'quest', 'genshin']","['selesai', 'anime', 'udh', 'tonton', 'kayak', 'one', 'piece', 'gintama', 'hxhdll', 'baca', 'kom', 'webtoon', 'fav', 'minggu', 'update', 'gambar', 'khawatir', 'yg', 'nyari', 'ina', 'nntn', 'live', 'youtube', 'vtuber', 'sm', 'gamers', 'fav', 'ku', 'selesai', 'quest', 'genshin']"
2023-03-29 13:42:03+00:00,1.64107E+18,"Makaciiih atas 300+ subs nya ??
Untuk ngerayainnya, allin nanti mau bikin special 300 subs stream karaoke. 
Kemungkinan livestreamnya akan diadakan minggu ini atau minggu depan. Allin mau persiapan dulu hehe.

#allinkamaya #vtuber #vtuberindonesia https://t.co/TK8VwtbZfT",AllinKamaya,1,makaciiih atas subs nya untuk ngerayainnya allin nanti mau bikin special subs stream karaoke kemungkinan livestreamnya akan diadakan minggu ini atau minggu depan allin mau persiapan dulu hehe allinkamaya vtuber vtuberindonesia,"['makaciiih', 'atas', 'subs', 'nya', 'untuk', 'ngerayainnya', 'allin', 'nanti', 'mau', 'bikin', 'special', 'subs', 'stream', 'karaoke', 'kemungkinan', 'livestreamnya', 'akan', 'diadakan', 'minggu', 'ini', 'atau', 'minggu', 'depan', 'allin', 'mau', 'persiapan', 'dulu', 'hehe', 'allinkamaya', 'vtuber', 'vtuberindonesia']","['makaciiih', 'atas', 'subs', 'nya', 'untuk', 'ngerayainnya', 'allin', 'nanti', 'mau', 'bikin', 'special', 'subs', 'stream', 'karaoke', 'kemungkinan', 'livestreamnya', 'akan', 'diadakan', 'minggu', 'ini', 'atau', 'minggu', 'depan', 'allin', 'mau', 'persiapan', 'dulu', 'hehe', 'allinkamaya', 'vtuber', 'vtuberindonesia']","['makaciiih', 'subs', 'nya', 'ngerayainnya', 'allin', 'bikin', 'special', 'subs', 'stream', 'karaoke', 'livestreamnya', 'diadakan', 'minggu', 'minggu', 'allin', 'persiapan', 'hehe', 'allinkamaya', 'vtuber', 'vtuberindonesia']","['makaciiih', 'subs', 'nya', 'ngerayainnya', 'allin', 'bikin', 'special', 'subs', 'stream', 'karaoke', 'livestreamnya', 'ada', 'minggu', 'minggu', 'allin', 'siap', 'hehe', 'allinkamaya', 'vtuber', 'vtuberindonesia']"
2023-03-29 13:12:45+00:00,1.64107E+18,"?? #?????? #vtuber #Minecraft  
Original: NSpnhvQi2sxPrns https://t.co/2Kc4K0kaC3",Zanzibear6,1,vtuber minecraft original nspnhvqi sxprns,"['vtuber', 'minecraft', 'original', 'nspnhvqi', 'sxprns']","['vtuber', 'minecraft', 'original', 'nspnhvqi', 'sxprns']","['vtuber', 'minecraft', 'original', 'nspnhvqi', 'sxprns']","['vtuber', 'minecraft', 'original', 'nspnhvqi', 'sxprns']"
2023-03-29 13:11:02+00:00,1.64107E+18,"?? LIVE NOW 
?YAKUZA 4? #1 aku.benci.kiryu. 

??? 8PM - March 29th, 2023
?? https://t.co/QqfBrZq0eO

#Yakuza4 #YakuzaIV #RGG #RyuGaGotoku #RGG4
#AsukAlert #WEI #VTuber #VTuberID #AsukaLIVE https://t.co/9t8Ylb2Scd",AsukaNocturnia,1,live now yakuza akubencikiryu pm march th yakuza yakuzaiv rgg ryugagotoku rgg asukalert wei vtuber vtuberid asukalive,"['live', 'now', 'yakuza', 'akubencikiryu', 'pm', 'march', 'th', 'yakuza', 'yakuzaiv', 'rgg', 'ryugagotoku', 'rgg', 'asukalert', 'wei', 'vtuber', 'vtuberid', 'asukalive']","['live', 'now', 'yakuza', 'akubencikiryu', 'pm', 'march', 'th', 'yakuza', 'yakuzaiv', 'rgg', 'ryugagotoku', 'rgg', 'asukalert', 'wei', 'vtuber', 'vtuberid', 'asukalive']","['live', 'now', 'yakuza', 'akubencikiryu', 'pm', 'march', 'th', 'yakuza', 'yakuzaiv', 'rgg', 'ryugagotoku', 'rgg', 'asukalert', 'wei', 'vtuber', 'vtuberid', 'asukalive']","['live', 'now', 'yakuza', 'akubencikiryu', 'pm', 'march', 'th', 'yakuza', 'yakuzaiv', 'rgg', 'ryugagotoku', 'rgg', 'asukalert', 'wei', 'vtuber', 'vtuberid', 'asukalive']"
2023-03-29 13:04:09+00:00,1.64106E+18,siapa vtuber yang main tetris 99 selain suisei sama alban. liatnya satisfying banget ?? https://t.co/B2PXorucbs,197502O,1,siapa vtuber yang main tetris selain suisei sama alban liatnya satisfying banget,"['siapa', 'vtuber', 'yang', 'main', 'tetris', 'selain', 'suisei', 'sama', 'alban', 'liatnya', 'satisfying', 'banget']","['siapa', 'vtuber', 'yang', 'main', 'tetris', 'selain', 'suisei', 'sama', 'alban', 'liatnya', 'satisfying', 'banget']","['vtuber', 'main', 'tetris', 'suisei', 'alban', 'liatnya', 'satisfying', 'banget']","['vtuber', 'main', 'tetris', 'suisei', 'alban', 'liat', 'satisfying', 'banget']"
